year,title,description,area,source_url
600,Krig/konflikt i Ukraina 600,"Den första infanterikolonnen längst till vänster under generalmajor Sparre bestod av Västmanlands regementes två bataljoner på 1 100 man under Erik Sparre, Närke-Värmlands regementes två bataljoner på 1 200 man, samt en bataljon på 300 man ur Jönköpings regemente under Georg von Buschwaldt. Den andra kolonnen under generalmajor Stackelberg bestod av Västerbottens regementes två bataljoner på 600 man under Gideon Fock, en bataljon på 380 man ur Östgöta infanteriregemente under Anders Appelgren sa",Närke,https://sv.wikipedia.org/wiki/Slaget_vid_Poltava
600,Krig/konflikt i Skåne 600,"En typ av storslagen fornlämning som utmärker den skånska järnåldern är fält med stora och resta stenar. Vissa av dessa fungerade som gravfält, såsom Vätteryds gravfält. Den mest kända skånska fornlämningen av denna typ är Ales stenar, en 67 meter lång skeppssättning som uppfördes någon gång mellan 330 och 980 e.Kr., med de flesta dateringarna tydandes på omkring år 600. Ett flertal förklaringar för vad Ales stenars syfte var har lagts fram, bland annat att det rör sig om någon form av begravnin",Skåne,https://sv.wikipedia.org/wiki/Skånes_historia
600,Krig/konflikt i Sverige 600,"Under 1274 blev krisen akut för kung Valdemar och han vidtog motåtgärder för att hindra Magnus maktövertagande. Av ett brev från 22 augusti 1274 framgår att Magnus nu flyttat fram positionerna till den grad att även hans sigill dyker upp under brev som normalt skulle sigillerats endast av kungen. Av de påvebrev från 9 januari 1275 som Valdemar utverkat framgår att ett inbördeskrig var nära förestående. Enligt breven har ""oroselement"" inom riket satt upp Valdemars bror Magnus som motkonung, en ""r",Hova,https://sv.wikipedia.org/wiki/Magnus_Ladulås
600,Krig/konflikt i Sverige 600,"Vid detta slag led den svenska armén ett av sina svåraste nederlag genom tiderna mot en polsk-litauisk ryttarhär om cirka 3 600 man, vars stomme utgjordes av lansbeväpnade bevingade husarer. Svenskarna räknade omkring 11 000 man, men led trots trefaldig numerär överlägsenhet ett stort nederlag med bortåt 9 000 man i förluster, vilket överstiger förlusterna i slaget vid Poltava 1709. Sett till härens totala antal, som var lägre än vid Poltava, är förlusterna vid Kirkholm avsevärt större än vid de",Kirkholm,https://sv.wikipedia.org/wiki/Slaget_vid_Kirkholm
600,Krig/konflikt i Sverige 600,"Väl i Stralsund, trots förlusten av flera territorier och ett svårt ekonomiskt läge, var Karl XII redo att fortsätta kriget. Med en förminskad krigsmakt på cirka 50 000 man, behöll Sverige ändå en intakt flotta som upprätthöll kommunikationen med de återstående tyska besittningarna. Karl XII knöt närmare band med baron Georg Heinrich von Görtz, som var hertig Kristian August av Holstein-Gottorps representant och förmyndaren till kungens systerson Karl Fredrik. Görtz blev snart en av kungens vikt",Stralsund,https://sv.wikipedia.org/wiki/Karl_XII
610,Krig/konflikt i Ukraina 610,"Det svenska nederlaget vid Poltava innebar den mest förlustbringande militära sammandrabbningen i Sveriges historia. Den totala förlustsiffran varierar mellan olika verk. Enligt det svenska generalstabsverket uppgick de svenska förlusterna till 301 stupade officerare och ungefär 6 600 döda eller dödligt sårade underofficerare och meniga, totalt omkring 6 900 man, vilket utgör en tredjedel av de deltagande svenska soldaterna. Enligt beräkningar av den svenske historikern Bertil Wennerholm, basera",Poltava,https://sv.wikipedia.org/wiki/Slaget_vid_Poltava
611,Krig/konflikt i Sverige 611,"Den 21 mars 1757 slöt hattregeringen en konvention med Frankrike och Österrike. I kraft av denna förklarade Sverige och Frankrike för den tyska riksdagen, att de i enlighet med den Westfaliska freden skulle upprätthålla Tysklands frihet. Genom Frankrikes förespeglingar om subsidier lockades därefter hattregeringen att i juni samma år gå från ord till handling genom att föra över 20 000 man till Tyskland. Denna operation tog tid och exempelvis anlände till Stralsund under augusti 1757: 1000 man u",Stralsund,https://sv.wikipedia.org/wiki/Pommerska_kriget
617,Krig/konflikt i Ukraina 617,"Under senare delen av slaget detacherades från lägret en särskild stridsgrupp som under Mensjikovs befäl skulle anfalla eventuella svenska reservtrupper. Gruppen bestod av 6 299 man fördelade mellan 3 813 dragoner under generalmajor Johan Kristian Heinske och 2 486 fotsoldater under generallöjtnant Samuel Rentzel. Kavalleriet utgjordes av Troitska regementets sju skvadroner på 771 man, Smolenska regementets tio skvadroner på 992 man, Jamburgska regementets sex skvadroner på 617 man, Sankt Peters",Okänd,https://sv.wikipedia.org/wiki/Slaget_vid_Poltava
634,Krig/konflikt i Ukraina 634,"Enligt den rysk-ukrainske historikern Valerij Moltusovs studier ska de tolv redutterna utanför det ryska lägret ha bemannats av 4 730 man från sex infanteriregementen under brigadör Savva Vasiljevitj Ajgustov. Styrkan bestod av Belgorodska regementets två bataljoner på 1 067 man under Vasilij Jakovlevitj Levasjov, Netjajevs regementes två bataljoner på 634 man under Ivan Konstantinovitj Netjajev, Nelidovs regemente 2 bataljoner på 749 man under Ivan Fjodorovitj Nelidov, Nekljudovs regementes två",Jakovtsi,https://sv.wikipedia.org/wiki/Slaget_vid_Poltava
635,Krig/konflikt i Ukraina 635,"Den 29 juni inleddes uppstädningen av slagfältet och sex ryska officerare fick uppgiften att räkna samman förlusterna. Förlusterna för den ryska armén uppgick till 1 345 i antalet stupade och 3 290 i antalet sårade, totalt 4 635. Ryssarnas förluster var förhållandevis små eftersom de hade utkämpat slaget från försvarsställningar och att de ryska soldaterna hade ett överflöd av ammunition, eldvapen och kanoner, vars samlade eldkraft vräkte oerhörda förluster inom den svenska huvudstyrkan. Enligt",Peter,https://sv.wikipedia.org/wiki/Slaget_vid_Poltava
641,Krig/konflikt i Sverige 641,"I mars 1630 förberedde Gustav II Adolf en militär expedition mot det tysk-romerska riket och samlade en armé på 13 641 man i Stockholm. Den 19 maj höll han ett avskedstal där han underströk att kriget inte var av egen vilja utan för att försvara Sverige och dess intressen. Arméns styrning lämnades till riksrådet, men kungen fortsatte att ta viktiga beslut, särskilt om utrikespolitik och militära utnämningar. Expeditionens avfärd försenades på grund av ogynnsamma vindar, men den 17 juni satte flo",Stockholm,https://sv.wikipedia.org/wiki/Gustav_II_Adolf
650,Krig/konflikt i Sverige 650,Det avgörande momentet i striden var det polsk-litauiska kavalleriets chock mot den svenska högerflygeln. De c:a 1 000 husarer som tidigare skenretirerat sprängde nu in i Mansfelds ryttare och skapade oordning i den tredje svenska infanteriträffningen under dess reträtt. Samtidigt angreps den svenska vänsterflygeln i flanken av 650 husarer under ryttmästare Jan Piotr Sapieha. Efter att Karl skickat sin reserv på 700 ryttare skickade Chodkiewicz ut sina reservtrupper. Hela det svenska kavalleriet,Mansfelds,https://sv.wikipedia.org/wiki/Slaget_vid_Kirkholm
650,Krig/konflikt i Estland 650,"Armén som ämnade angripa ryssarna skulle delas i två kolonner, med fotsoldater framifrån och ryttare snett bakifrån. Den högra kolonnen under Otto Vellingks befäl bestod av 11 bataljoner med 2 998 fotsoldater under generalmajor Knut Göransson Posses befäl, och 24 skvadroner med 1 928 ryttare under general Bleckert Wachtmeisters befäl. De fick order om att anfalla Trubetskojs trupper vid det ryska fältlägret. Den vänstra kolonnen leddes av Rehnskiöld och var uppdelad i två grupper. Den vänstra av",Okänd,https://sv.wikipedia.org/wiki/Slaget_vid_Narva
654,Krig/konflikt i Ukraina 654,"Under senare delen av slaget detacherades från lägret en särskild stridsgrupp som under Mensjikovs befäl skulle anfalla eventuella svenska reservtrupper. Gruppen bestod av 6 299 man fördelade mellan 3 813 dragoner under generalmajor Johan Kristian Heinske och 2 486 fotsoldater under generallöjtnant Samuel Rentzel. Kavalleriet utgjordes av Troitska regementets sju skvadroner på 771 man, Smolenska regementets tio skvadroner på 992 man, Jamburgska regementets sex skvadroner på 617 man, Sankt Peters",Okänd,https://sv.wikipedia.org/wiki/Slaget_vid_Poltava
657,Krig/konflikt i Ukraina 657,"Den reguljära svenska armén som gick i fångenskap vid Perevolotjna räknade omkring 20 000 personer. Bland dessa var 983 officerare och 12 575 soldater, fördelade mellan 9 152 ryttare, 3 286 fotsoldater och 137 artillerister. Bland officerarna var general Lewenhaupt, generalmajorerna Creutz och Kruse, 11 överstar, 16 överstelöjtnanter, 23 majorer, en fälttygmästare, 256 ryttmästare och kaptener, en kaptenlöjtnant, 304 löjtnanter, 323 kornetter och fänrikar, 18 regementskvartermästare, två general",Poltava,https://sv.wikipedia.org/wiki/Slaget_vid_Poltava
667,Krig/konflikt i Sverige 667,"Svenskarna hade ingen annan utväg än att anfalla. På morgonen den 20 bröt de upp och anföll den ryska befästningslinjen, under Charles Eugène de Croys befäl. Efter några timmars strid flydde de ryska styrkorna. När tusentals ryska soldater nedgjordes kapitulerade resten av ryssarna. Slaget betraktas som en av den svenska militärhistoriens största segrar, då den svenska armén lyckades krossa alla ryska belägringsstyrkor som hotade Narva och Ingermanland. Den avgörande faktorn för den oväntade sve",Narva,https://sv.wikipedia.org/wiki/Stora_nordiska_kriget
680,Krig/konflikt i Ukraina 680,"Enligt det svenska generalstabsverkets beräkningar kommenderade Karl XII vid Poltava och dess omnejd över 24 700 svenska reguljära trupper, varav 22 450 stridsdugliga, och omkring 6 000 irreguljära kosacktrupper och zaporoger. Det reguljära svenska infanteriet bestod av totalt 11 270 man, varav 1 070 underofficerare, med en effektiv stridande styrka på 9 300 man. Det reguljära svenska kavalleriet bestod av 6 840 ryttare och 6 240 dragoner, totalt 13 080 man, med en effektiv stridande styrka på 1",Poltava,https://sv.wikipedia.org/wiki/Slaget_vid_Poltava
680,Krig/konflikt i Sverige 680,"Vid Karl XII:s återkomst till svenskt territorium tog han personligen över ansvaret för krigsfinansieringen. De tidigare extraskatterna räckte inte längre och kungen behövde stora summor pengar för sina trupper i Pommern. Trots försök att samla in 680 000 daler silvermynt genom Kontributionsränteriet, var det omöjligt i ett jordbruksland som Sverige att införskaffa en sådan stor summa. Karl XI hade förbättrat statsfinanserna genom reduktionen och indelningsverket, men dessa system var inte anpas",Poltava,https://sv.wikipedia.org/wiki/Karl_XII
680,Krig/konflikt i Sverige 680,"Den 21 mars 1757 slöt hattregeringen en konvention med Frankrike och Österrike. I kraft av denna förklarade Sverige och Frankrike för den tyska riksdagen, att de i enlighet med den Westfaliska freden skulle upprätthålla Tysklands frihet. Genom Frankrikes förespeglingar om subsidier lockades därefter hattregeringen att i juni samma år gå från ord till handling genom att föra över 20 000 man till Tyskland. Denna operation tog tid och exempelvis anlände till Stralsund under augusti 1757: 1000 man u",Stralsund,https://sv.wikipedia.org/wiki/Pommerska_kriget
682,Krig/konflikt i Ukraina 682,"Enligt den rysk-ukrainske historikern Valerij Moltusovs studier ska de tolv redutterna utanför det ryska lägret ha bemannats av 4 730 man från sex infanteriregementen under brigadör Savva Vasiljevitj Ajgustov. Styrkan bestod av Belgorodska regementets två bataljoner på 1 067 man under Vasilij Jakovlevitj Levasjov, Netjajevs regementes två bataljoner på 634 man under Ivan Konstantinovitj Netjajev, Nelidovs regemente 2 bataljoner på 749 man under Ivan Fjodorovitj Nelidov, Nekljudovs regementes två",Jakovtsi,https://sv.wikipedia.org/wiki/Slaget_vid_Poltava
690,Krig/konflikt i Ukraina 690,"Den första infanterikolonnen längst till vänster under generalmajor Sparre bestod av Västmanlands regementes två bataljoner på 1 100 man under Erik Sparre, Närke-Värmlands regementes två bataljoner på 1 200 man, samt en bataljon på 300 man ur Jönköpings regemente under Georg von Buschwaldt. Den andra kolonnen under generalmajor Stackelberg bestod av Västerbottens regementes två bataljoner på 600 man under Gideon Fock, en bataljon på 380 man ur Östgöta infanteriregemente under Anders Appelgren sa",Närke,https://sv.wikipedia.org/wiki/Slaget_vid_Poltava
691,Krig/konflikt i Ukraina 691,"Enligt ryska relationer uppgick det ryska kavalleriets förluster till en överstelöjtnant, 2 majorer, 12 kaptener, 7 löjtnanter, 8 underlöjtnanter och kornetter samt 593 underofficerare och meniga i antalet stupade. I antalet sårade inbegrep generallöjtnant Rönne, 2 överstar, 3 överstelöjtnanter, 4 majorer, 26 kaptener, 18 löjtnanter, 19 underlöjtnanter och kornetter samt 1 381 underofficerare och meniga. Kavalleriets förlustandel uppgick till mellan 4 och 6 procent stupade och 10–16 procent såra",Okänd,https://sv.wikipedia.org/wiki/Slaget_vid_Poltava
700,Krig/konflikt i Sverige 700,"Under tiden skickade Ivan Mazepa en understödsstyrka på 4 700 man. Denna började tåga mot det belägrade Lachowicze i mitten av april och efter några dagars marscher anlände de till staden Kletsk där de slog upp läger. Efter ett tag fick den svenska belägringskaptenen Carl Gustaf Creutz vetskap om detta, och han samlade genast ihop en ryttarstyrka för att möta de kosack-ryska ursprungliga trupperna. Ryttaroffensiven under slaget vid Kletsk den 20 april resulterade i en lyckad överraskningsattack",Kletsk,https://sv.wikipedia.org/wiki/Stora_nordiska_kriget
700,Krig/konflikt i Polen 700,"Det sachsiska infanteriet förlorade omkring 1 000 man. Det sachsiska kavalleriets förluster uppgick till 828 man, varav 42 officerare och 594 meniga i antalet stupade och 35 officerare och 157 meniga i antalet sårade. 48 sachsiska och polska artilleripjäser erövrades av svenskarna, och bland de sachsiska artilleristerna hade 70 stupat, 39 sårats och 2 officerare tillfångatagits. Enligt andra beräkningar hade fyra sachsiska kavalleriregementen och fem sachsiska infanteriregementen en totalförlust",Wien,https://sv.wikipedia.org/wiki/Slaget_vid_Kliszów
